roundId,investor
round_2594,Deshpande Foundation
round_2594,Fred Khosravi
round_2594,Richard S. Braddock
round_2595,Not Disclosed
round_2596,Ratan Tata
round_2597,Mirah Hospitality
round_2598,Accel Partners
round_2599,Saama Capital
round_2599,Mayfield
round_2599,Ashvin Chadha
round_2599,Shailesh Mehta
round_2600,Tiger Global Management
round_2600,Ratan Tata
round_2600,Nexus Venture Partners
round_2601,Sequoia Capital
round_2601,Empire Angels
round_2601,NGP
round_2602,\\xc2\\xa0Tiger Global
round_2603,\\xc2\\xa0IvyCap Ventures
round_2603,Accel Partners
round_2603,Dragoneer Investment Group
round_2604,\\xc2\\xa0 Sandeep Aggarwal
round_2604,Teruhide Sato
round_2605,\\xc2\\xa0Rajeev Saraf
round_2605,Arvind Jha
round_2605,R. Satya Narayanan
round_2606,\\xc2\\xa0Indian Angel Network
round_2607,\\xc2\\xa0LetsVenture
round_2607,Kumar Bansal
round_2607,Kshitij Jain
round_2608,\\xc2\\xa0IndianIdeas.com
round_2609,\\xc2\\xa0Forum Synergies PE Fund
round_2610,\\xc2\\xa0Goldman Sachs
round_2611,\\xc2\\xa0Palaash Ventures
round_2612,Accel Partners
round_2612,Helion Venture Partners
round_2613,Atul Jalan
round_2614,Ritesh Veera
round_2614,Singapore Angel Network
round_2614,Orios Venture Partners
round_2615,HR Technology fund
round_2617,Tamarind Family Private Trust
round_2618,Softbank
round_2618,Sequoia Capital
round_2619,Jungle Ventures
round_2620,Anupam Mittal
round_2620,Anand Chandrasekaran
round_2620,Uday Shankar
round_2620,Chetan Bhagat
round_2621,Sequoia Capital
round_2621,Nexus Venture Partners
round_2621,Blume Ventures
round_2622,Pradyumna Dalmia
round_2622,Sudhir Rao & Others
round_2623,Snow Leopard Technology Ventures
round_2624,Sumit Gandhi
round_2624,Manish Gandhi
round_2625,Tiger Global
round_2625,Orios Venture Partners.
round_2626,Catamaran Ventures
round_2626,New India Investment Corporation
round_2627,Tracxn Labs
round_2627,Deepak Singh
round_2628,Mumbai Angels
round_2628,Vriddhi Fund
round_2628,Others
round_2629,Exfinity Venture Partners
round_2630,India Value Fund Advisors
round_2631,Flipkart
round_2631,Tiger Global
round_2632,Falcon Edge Capital
round_2632,Meru Capital
round_2632,Ola
round_2632,Matrix Partners
round_2632,DSG Consumer Partners
round_2632,Axis Bank
round_2633,Jayant Bokadia
round_2634,IDG Ventures India
round_2635,Sequoia Capital
round_2636,MakeMyTrip
round_2637,Exfinity Venture Partners
round_2638,AB Kinnevik
round_2638,Falcon Edge Capital
round_2638,Coatue Management
round_2639,YourWeCan Ventures
round_2640,Lightspeed India
round_2641,Indian Angel Network
round_2642,Fidelity Growth Partners
round_2643,Accel Partners
round_2644,Lightspeed Venture Partners
round_2645,growX ventures
round_2645,\\xc2\\xa0 Manish Singhal
round_2646,Varun Agarwal & Others
round_2647,Goldman Sachs
round_2647,Zodius Technology Fund
round_2647,Bertelsmann India Investments Norwest Venture Partners.
round_2648,Steadview Capital and existing investors
round_2649,Accel Partners
round_2649,Traxcn Labs & Others
round_2650,Sandeep Parwal
round_2650,Krishan Gupta & Others
round_2651,IDG Ventures India
round_2651,Omidyar Network
round_2651,Sherpalo Ventures
round_2651,\\xc2\\xa0 Mohandas Pai
round_2652,Sachin and Binny Bansal
round_2652,Malvinder and Shivinder Singh
round_2652,Gurpreet Singh & others
round_2653,Paytm
round_2653,SAIF Partners
round_2653,\\xc2\\xa0 Tiger Global Management & others
round_2654,Abhishek Gupta
round_2655,LionRock Capital
round_2656,SIDBI Venture Capital Ltd
round_2657,Lightbox Ventures
round_2657,Beenos
round_2658,Kunal Bahl
round_2658,Rohit Bansal
round_2659,Elliot Stechman
round_2659,Gautam Sinha
round_2659,Ambarish Ray
round_2660,B S Nagesh
round_2661,YouWeCan Ventures
round_2661,\\xc2\\xa0 Aprameya Radhakrishna
round_2662,Jai Choi
round_2662,Kiyohiro Sugashita
round_2662,Hirokazu
round_2663,Aarin Capital Partners
round_2664,Oliphabs Capital
round_2665,MakeMyTrip
round_2666,Aprameya Radhakrishna
round_2667,DSG Consumer Partners
round_2667,Saama Capital.
round_2668,Kae Capital
round_2668,Anupam Mittal
round_2669,InfoEdge
round_2670,Group of 15 Angel Investors
round_2671,GrowthStory
round_2672,Ventureworks India
round_2672,Blume Ventures
round_2672,Batlivala & Karani Securities
round_2672,Nikunj Jhaveri
round_2673,Infuse Ventures
round_2674,Srinivas Tirupati
round_2675,Carrick Capital Partners
round_2676,Mumbai Angels & Other angel investors
round_2677,Ennovent Impact Investment Holding
round_2678,Mark Mobius & 9 Other Angel investors
round_2679,DMG Information
round_2680,Green House Ventures
round_2681,Nexus Venture Partners
round_2682,Rajan Anandan
round_2682,Niraj Singh
round_2682,Sachin Bhatia
round_2682,Singapore Angel Network & Aseem Vadehra
round_2683,Sharad Sharma
round_2683,Rajan Anandan
round_2683,Sunil Kalra
round_2683,Amit Ranjan
round_2683,Rohan Malhotra
round_2683,\\xc2\\xa0 Arjun Malhotra
round_2683,Gautam Gandhi
round_2684,Virendra Shahney
round_2684,Dr Paresh Doshi
round_2685,Ratan Tata
round_2686,Warburg Pincus
round_2687,Bessemer Venture Partners
round_2688,Tiger Global
round_2688,\\xc2\\xa0 Nirvana Ventures Advisors
round_2689,Morgan Stanley
round_2691,Fidelity Growth Partners
round_2691,Fidelity Biosciences
round_2692,Snow Leopard
round_2692,Paytm
round_2693,Natarajan Iyer
round_2693,Rajesh Sawhney
round_2693,\\xc2\\xa0 & other Angel investors.
round_2694,Future Fund
round_2694,Bessemer Venture
round_2694,Capricorn Investment and IFC
round_2695,IvyCap Ventures
round_2696,Norwest Venture Partners
round_2696,SAIF Partners
round_2696,Accel Partners
round_2697,Group of Angel Investors
round_2698,SIDBI Venture Capital Ltd
round_2699,KCL
round_2700,Pawan Borle
round_2700,SVP Fly Dubai & Others
round_2701,Sequoia Capital
round_2701,Seedfund
round_2702,Arihant Patni
round_2702,Vishal Khare
round_2702,\\xc2\\xa0 Viswanath Ramachandran
round_2703,M&S Partners Pte. Ltd
round_2704,Sequoia Capital
round_2705,Sequoia Capital
round_2706,Unitus Seed Fund
round_2707,i2india Pvt Ltd
round_2708,Group of angel investors
round_2709,Infuse Ventures
round_2709,Low Carbon Enterprise Fund
round_2710,Mahesh Pratapneni
round_2710,Pallab Chatterjee & others
round_2711,Mumbai Angels
round_2711,Patni Family Office
round_2711,Singapore Angel Network
round_2711,Karan Maheshwari
round_2711,Jatin Aneja
round_2711,Kishor Ganji
round_2711,Roopa Nath
round_2712,Unitus Seed Fund
round_2712,Times Internet
round_2713,LGT Group
round_2713,Asian Healthcare fund
round_2713,Seedfund
round_2714,YouWeCan Ventures
round_2715,Neoteric Infomatique Limited
round_2716,ASK Pravi
round_2717,Gopal Srinivasan
round_2717,Sashi Reddy
round_2717,Amit Gupta
round_2717,Pallav Nadhani
round_2718,Sunil Maheshwari & group of investors
round_2719,Matrix Partners
round_2720,Faering Capital
round_2720,Foundation Capital
round_2720,Inventus Capital Partners
round_2721,Group of Angel Investors from US/India
round_2722,Sachin Bansal
round_2722,Bunny Bansal & other investors
round_2723,Kalaari Capital
round_2723,India Quotient
round_2724,Kunal Bahl
round_2724,Rohit Bansal
round_2724,Blume Ventures
round_2724,Phanindra Sama
round_2724,Raju Reddy
round_2725,Micromax Informatics
round_2726,Sprout Angels LLP
round_2727,AngelPrime
round_2728,Dr David Cheriton
round_2729,Sequoia Capital
round_2730,Matrix Partners India
round_2730,SAIF Partners
round_2731,Holostik Group
round_2731,YouWeCan Ventures
round_2731,500 Startups
round_2731,Vijay Shekhar Sharma
round_2731,Manish Kheterpal
round_2731,Amit Patni
round_2732,YouWeCan Ventures
round_2733,Unitus Seed Fund
round_2734,Chennai Angels
round_2735,Oliphans Capital
round_2736,Nokia Growth Partners
round_2736,Nexus Venture Partners
round_2736,Avalon Ventures
round_2737,Sequoia Capital
round_2737,Kae Capital
round_2737,Anupam Mittal
round_2737,Sandeep Tandon
round_2738,Mercury Fund
round_2738,Anshu Sharma
round_2738,Pratyush Prasanna
round_2738,Robert Winters & others
round_2739,Development finance institution Belgian Investment Company
round_2739,Oikocredit
round_2740,Accel Partners
round_2740,Flipkart
round_2741,IDG Ventures India
round_2741,Elevar Equity
round_2741,Accion Venture Lab
round_2743,SAIF Partners
round_2743,\\xc2\\xa0 Accel Partners
round_2744,Tracxn Labs
round_2744,Sahil Barua
round_2745,Mape Advisory
round_2746,Naveen Tiwari
round_2746,Mohit Saxena
round_2746,Amit Gupta
round_2746,Piyush Shah
round_2746,Manish Dugar
round_2747,Kanwaljit Singh
round_2747,Angie Mahtaney
round_2747,Manoj Varghese
round_2748,Helion Ventures
round_2748,Omidiyar Network
round_2748,Blume Ventures and Ujama
round_2749,Group of Investors
round_2750,Commonfloor
round_2751,Sameer Koticha
round_2752,Goldman Sachs
round_2752,Rocket Internet
round_2753,Anand Vijay
round_2753,Nipun Dureja
round_2753,Satyajit Heeralal
round_2753,Keith Rodricks
round_2753,Gaurav Lochan
round_2753,Azmul Haque
round_2753,Nikhil Bagri
round_2754,Rishi Vasudev
round_2754,Amit Gupta
round_2754,Rajiv Nayan
round_2755,Viraj Tyagi & others
round_2756,SAIF Partners
round_2757,Acumen Fund
round_2758,Acumen Fund
round_2760,IDG Ventures
round_2760,Sequoia Capital
round_2761,Vishwas Patel
round_2762,Tiger Global Management
round_2762,Multiples Alternate Asset Management
round_2762,Nexus Venture Partners
round_2762,Times Internet
round_2763,Norwest Venture Partners
round_2764,IDG Ventures
round_2764,Kris Gopalakrishnan
round_2765,Mayfield Ventures
round_2766,Fidelity Growth Partners India
round_2766,SAIF Partners
round_2766,\\xc2\\xa0 Helion Ventures
round_2767,Accel Partners
round_2767,Tiger Global Management
round_2768,S.Gopalakrishnan
round_2768,Beenos
round_2769,Aarin Capital Partners
round_2770,Exfinity Ventures
round_2771,Florida based Angel investor
round_2772,Micromax Informatics
round_2773,Helion Venture Partners
round_2773,Orios Venture Partners
round_2774,Arun Chandra Mohan
round_2774,Praveen Sinha
round_2775,Prototyze
round_2776,Rajendra Gogri
round_2776,\\xc2\\xa0 Chandrakant Gogri
round_2778,Rajan Anandan
round_2778,Teru Sato
round_2778,Aneesh Reddy
round_2778,Venkatesh Valluri
round_2779,Lead Angels
round_2780,KJS Group
round_2782,Phanindra Sama
round_2782,Jay Sethuram
round_2782,Hemant Kanakia
round_2782,Ravi Trivedi
round_2783,Mohandas Pai
round_2784,Samir Shah
round_2785,Tiger Global Management
round_2786,Sequoia Capital
round_2787,Subhash Goyal
round_2788,Peesh Venture Capital
round_2789,MakeMyTrip Innovation Fund
round_2790,Accel Partners
round_2790,Helion Venture Partners
round_2791,SAIF partners
round_2792,Biz Stone
round_2793,Sunergy Investors
round_2794,Kae Capital
round_2794,Anoop Goyal
round_2794,Mike Shah
round_2794,VA Sastry
round_2795,HDFC Bank
round_2796,Sandiep Shrivatsava
round_2797,Punit Soni
round_2798,i2india Ventures
round_2799,Jan Manten
round_2800,Nirvana Venture Advisors
round_2801,Manipal Group
round_2802,Astarc Ventures
round_2803,Nexus Venture Partners
round_2804,Accel Partners
round_2804,Kalaari Capital
round_2805,Tim Chen
round_2805,Sanjay Venkat
round_2806,Sol Primero
round_2806,Outbox Ventures
round_2806,Nikunj Jain
round_2807,Sequoia Capital
round_2808,Kalaari Capital
round_2809,Tiger Global
round_2810,Accel Partners
round_2810,SAIF Partners
round_2811,"Rudy Gopalakrishnan, ah! Ventures"
round_2813,Rajesh Sawheny
round_2813,Rajan Anandan
round_2813,Amit Ranjan
round_2813,Niraj Singh
round_2813,AECAL
round_2813,MeraEvents.
round_2814,Amit Tyagi
round_2814,Sandeep Acharya & others
round_2815,Tiger Global
round_2815,Investment AB Kinnevik
round_2815,Steadview Capital
round_2816,Sequoia Capital
round_2816,Jason Hirschhorn
round_2816,"Jarett Posner, and Amit Bhatiani"
round_2817,Ajit Surana
round_2817,Sanjay Mehta
round_2818,Silicon Valley Ventures
round_2818,NEA Ventures
round_2818,Valiant Capital
round_2818,IDG Ventures India
round_2818,\\xc2\\xa0 SAIF Partners
round_2818,Vertex Ventures
round_2819,Tree Line Asia
round_2819,Cisco Investments
round_2819,American Express
round_2819,Sequoia Capital
round_2820,DST Global
round_2820,Steadview Capital
round_2820,Tiger Global
round_2820,Accel Partners & Others
round_2821,Ajai Chowdhry
round_2821,Ashvin Chadha
round_2821,Yogesh Bansal
round_2821,\\nNitin Singhal & Others
round_2822,Kanwaljit Singh
round_2822,Shripad Nadkarni
round_2822,Sarvesh Shahra & Others
round_2823,Hyderabad based investor
round_2824,Sequoia Capital
round_2824,TR Capital
round_2824,Steadview Capital
round_2824,SAIF Partners
round_2824,Kalaari Capital
round_2825,Matrix Partners India
round_2825,India Quotient
round_2826,Helion Venture Partner
round_2826,Powerhouse Ventures
round_2826,GSF and Other angel investors
round_2827,Unitus Seed Fund
round_2828,Info Edge (India)
round_2829,Dragoneer Investment
round_2829,Accel Partners
round_2829,Qualcomm Ventures
round_2829,Times Internet
round_2830,Ajay Relan
round_2831,Kae Capital
round_2832,Jungle Ventures
round_2833,Accel Partners India
round_2834,Tiger Global Management
round_2834,Lightspeed Venture Partners
round_2835,Tiger Global
round_2835,Sequoia Capital
round_2836,SAIF Partners
round_2836,Sequoia Capital
round_2837,PremjiInvest
round_2837,Tiger Global
round_2837,Ribbit Capital
round_2838,SAIF Partners
round_2838,Accel Partners
round_2838,Kunal Bahl
round_2838,Rohit Bansal
round_2839,Orios Venture Partners
round_2839,Mayfield India
round_2840,Ascent Capital
round_2840,Kalaari Capital
round_2841,Powai Lake Ventures
round_2842,YouWeCan Ventures
round_2843,Agnus Capital
round_2844,Deep Kalra
round_2844,Sequoia Capital
round_2844,Omidyar Network
round_2844,Intel Capital & Kae Capital
round_2845,Tiger Global
round_2845,Google Capital & Accel Partners
round_2846,GIC ventures
round_2847,The Phoenix Fund
round_2849,Michael & Susan Dell Foundation
round_2849,Pearson Learning Fund
round_2850,Mayfield Ventures
round_2850,Kalaari Capital
round_2850,Helion Ventures
round_2851,Sequoia Capital
round_2851,Nexus venture Partners
round_2851,Lightspeed Ventures
round_2851,GFC
round_2852,Version One Ventures
round_2852,500 Startups
round_2852,Nexus Venture Partners and Arena Ventures
round_2853,AngelPrime
round_2854,Rakesh Mathur
round_2854,Vikas Taneja & others
round_2855,Deepak Shahdadpuri
round_2855,Gulpreet Kohli
round_2856,Lightspeed Ventures
round_2857,Accel US
round_2857,Accel India
round_2857,SAIF Partners.
round_2858,S S Mukherji & Others
round_2859,Oliphans Capital
round_2859,Haresh Chawla
round_2860,Ah! Ventures
round_2860,Calcutta Angels
round_2860,\\xc2\\xa0 91SpringBoard
round_2861,Infuse Ventures fund
round_2862,SEEK Ltd & affiliates
round_2863,Anand Rajaraman
round_2863,Venky Harinarayan
round_2864,Cross Border Angels & others
round_2865,Mitsui & Co & existing investors
round_2866,Bessemer Ventures
round_2866,Blume Ventures
round_2867,Greycroft Partners
round_2867,Fidelity Growth Partners
round_2868,SAIF Partners
round_2869,Sumit Jain
round_2869,Aprameya Radhakrishna
round_2869,Alok Goel
round_2869,Rajan Anandan
round_2869,Amit Agrawal
round_2869,Vinay Goel
round_2869,Gaurav Munjal
round_2869,Ashish Dev Kapur
round_2870,Rainmatter
round_2871,The HR Fund
round_2872,Bessemer Venture Partners
round_2872,SAIF Partners
round_2873,Helion Venture Partners
round_2873,Kae Capital
round_2874,Group of Angel Investors
round_2875,Maverick Capital
round_2875,IDG Ventures India
round_2876,Ashutosh Lawania
round_2876,Alok Goel & others
round_2877,SAIF Partners
round_2878,Madhukar Gangadi
round_2878,Satish Reddy
round_2878,Srini Raju
round_2878,Srini Koppolu & SIDBI
round_2879,Rajan Anandan & other angel investors
round_2880,Kalaari Capital
round_2881,Powai Lake Ventures
round_2881,Aneesh Reddy
round_2881,Ashish Kashyap
round_2881,Alok Mittal
round_2882,Shrem Strategies
round_2884,Tarun Arora
round_2885,Tiger Global
round_2885,Accel Partners
round_2886,Sequoia Capital
round_2887,IAN Ventures
round_2887,Alok Sharma
round_2887,Kris Gopalakrishnan
round_2887,Saurabh Srivastava
round_2887,Ajai Chowdhry
round_2888,Tiger Global
round_2888,Sequoia Capital.
round_2889,Rocket Internet AG & others
round_2890,Ratan Tata
round_2891,VentureEast
round_2891,\\xc2\\xa0 Varaprasad Reddy
round_2892,Powai Lake Ventures
round_2892,Zishan Hayath
round_2892,Abhishek Goyal
round_2892,Sahil Barua
round_2893,Kae Capital
round_2893,GSF
round_2893,Teruhide Sato
round_2894,Zishaan Hayath
round_2894,Lalit Mangal
round_2894,Harpreet Singh Grover
round_2895,Kunal Bahl
round_2895,Rohit Bansal
round_2896,Ramesh kavediya
round_2897,IDG Ventures
round_2897,Naveen Tewari
round_2898,I-cube-N
round_2899,Value Fund Advisors
round_2900,YourNest Angel Fund
round_2901,Wipro
round_2902,Group of Angel Investors
round_2903,Snapdeal
round_2904,IDG Ventures
round_2904,Outbox Ventures
round_2905,CA Media LP
round_2905,\\xc2\\xa0 Start Media.
round_2906,Armat Group
round_2907,Wu Chay Chin
round_2908,LetsVenture
round_2909,Valiant Capital
round_2910,HT Media
round_2910,Arun Duggal
round_2911,Y Combinator
round_2912,RVCF and SIDBI
round_2913,LightBox Ventures
round_2914,Sol Primero
round_2915,JAFCO Asia
round_2915,Keystone Group
round_2915,Dragoneer Investment
round_2915,Accel Partners
round_2916,Accion Venture Labs
round_2916,Rianta Capital
round_2917,Dr Mushtaq Shah
round_2917,Dr Faraz Naqvi
round_2918,Impact Investment Holding
round_2918,Upaya Social Ventures
round_2919,Greenoaks capital
round_2919,Sequoia Capital
round_2919,LightSpeed Ventures
round_2920,Tiger Global Management
round_2920,Indian Quotient
round_2920,Binny Bansal
round_2921,Sequoia Capital
round_2921,India Quotient
round_2923,Solidarity Venture Capital & others
round_2924,Pittie Group
round_2925,Nick Adams
round_2925,Kiran Bhat
round_2925,Family Pot Investments LLP
round_2926,Tiger Global
round_2926,Matrix Partners
round_2926,Lightspeed Venture Partners
round_2927,Nandan Nilekani
round_2927,Rajiv Mody
round_2927,Ajai Chowdhary
round_2928,Tano Capital
round_2929,TA Associates
round_2930,Mayfield Ventures
round_2930,Kalaari Capital
round_2931,Trinity Ventures
round_2931,InterWest Partners
round_2931,Mohr Davidow Ventures
round_2931,Presidio Ventures
round_2932,Zodius Capital
round_2932,Ru-Net
round_2932,Kalaari Capital
round_2932,\\xc2\\xa0 Qualcomm Ventures
round_2933,Group of Angel Investors
round_2934,Group of Angel Investors
round_2935,Group of Angel Investors
round_2936,Group of Angel Investors
round_2937,Group of Angel Investors
round_2938,Group of Angel Investors
round_2939,Sol Primero
round_2939,Rajiv Mehta
round_2940,Orios Venture Partner
round_2941,Omidyar Network
round_2942,Valiant Capital Partners
round_2943,India Quotient
round_2944,India Quotient
round_2944,Kae Capital
round_2945,Temasek
round_2945,Norwest Venture Partners
round_2946,Splice Advisors
round_2947,Tiger Global
round_2947,Times Internet
round_2947,Zodius Capital
round_2948,Ant Financial Services (Alipay)
round_2949,Anand Vijay
round_2949,Shashank Mehrotra & Others
round_2950,Valiant Capital
round_2950,Tybourne Capital
round_2950,Sequoia Capital
round_2950,RuNet and Sofina
round_2951,Falcon Edge Capital
round_2951,Matrix Partners India
round_2951,Sequoia Capital India and Omidyar Network
round_2952,IDG Ventures
round_2953,Ratan Tata
round_2954,Lightbox Ventures
round_2955,Chip Perry
round_2956,Mangrove Capital Partners
round_2957,SAIF Partners
round_2957,Sequoia Capital
round_2957,Aspada
round_2958,AngelPrime
round_2959,Group of Angel Investors
round_2960,Karan Bajwa
round_2960,Parvesh Bareja
round_2960,Sunjay Kapur
round_2960,Amanpreet Bajaj
round_2961,Nexus Venture Partners
round_2961,Matrix Partners
round_2962,Sequoia Capital
round_2962,Matrix Partners
round_2963,Suresh Senapaty
round_2963,TV Mohandas Pai
round_2964,Srinivas Aluri
round_2964,Srinivas Modukury
round_2964,BS Nagesh
round_2965,Ashok Goel (promoter)
round_2966,Tiger Global
round_2966,Rebright Partners
round_2966,Sachin and Binny Bansal
round_2967,ah! Ventures
round_2968,Mumbai Angels & Group of other investors
round_2969,Helion Venture Partners
round_2970,Cross Border Angels
round_2971,Calcutta Angels
round_2971,Venture Nursery Angels Mumbai Angels
round_2972,Brick Eagle
round_2973,DA-IICT
round_2973,Techstars
round_2973,Carnegie Mellon University
round_2973,Startup Brasil program
round_2974,Sequoia Capital
round_2974,Ranjan Pai
round_2974,Mohandas Pai & others
round_2975,InterGlobe Technology Quotient
round_2975,Lantern Capital
round_2977,SAIF Partners
round_2977,Fulcrum Ventures
round_2978,Unitus Seed Fund\\nNarayan Ramachandran
round_2978,Bijou Kurien
round_2979,Amit Ranjan
round_2979,Deepinder Goyal
round_2979,Zishaan Hayath
round_2979,Powai Lake Ventures
round_2980,V Balakrishnan
round_2980,T V Mohandas Pai
round_2980,BC Prabhakar
round_2981,V Balakrishnan
round_2981,T V Mohandas Pai
round_2982,Sequoia Capital
round_2983,Sumit Jain
round_2983,Rajat Jain
round_2983,Sanjay Bhasin
round_2984,SAIF Partners
round_2985,Kris Gopalakrishnan
round_2985,Nagaraja Prakasam
round_2986,Matrix Partners
round_2986,Sequoia Capital
round_2986,Nexus Venture Partners
round_2987,IDG Ventures India
round_2987,Jungle Ventures
round_2987,India Quotient.
round_2988,Tiger Global Management
round_2988,Sequoia Capital India
round_2989,TPG Growth
round_2989,TR Capital
round_2989,IDG Ventures
round_2990,Venkat Vallabhneni
round_2990,Sudhakar Reddy
round_2990,Srinivasa Rao Paturi
round_2991,DeNA Co.
round_2991,Japan & Teruhide Sato (in Addition to MKS Switzerland & Kris GopalKrishnan)
round_2992,TO THE NEW Ventures
round_2993,Tom Clausen
round_2993,Rohan Ajila
round_2993,Haldyn Glass
round_2994,Anupam Mittal
round_2994,Manish Vij
round_2994,Prashant Tandon
round_2994,Gaurav Agarwal
round_2994,Akash Agarwal
round_2994,Himanshu Aggarwal
round_2994,Kevin Parikh
round_2995,IvyCap Ventures
round_2996,SRI Capital
round_2997,Jungle Ventures
round_2997,Redbright Partners
round_2997,Blume Ventures
round_2998,Matrix Partners
round_2999,Devesh Sachdev
round_2999,Ashish Tiwari
round_3000,Seedrs Crowd funding platform
round_3001,Rohit Bansal
round_3001,Kunal Bahl
round_3001,Nikhil Vora
round_3002,Kickstarter
round_3003,Google Capital
round_3004,IvyCap Ventures
round_3004,Inventus Capital
round_3005,JS Capital
round_3005,Helion Venture Partners
round_3005,Capricorn Investment Group
round_3006,Alok Goel
round_3007,GWB Group
round_3007,Blume Ventures
round_3009,Rajan Anandan
round_3009,Mike Galgon
round_3009,Ashim Mehra
round_3009,Mohit Saxena
round_3009,Ravi Gururaj
round_3009,TNN Capital & IIG
round_3010,TA Associates
round_3011,Rajan Anandan
round_3011,Shankar Mahadevan
round_3011,Deep Kalra & Others
round_3012,Adroitent Pvt. Ltd.
round_3013,Tiger Global & Other investors
round_3014,Cogent E Services
round_3015,Consortium of Angel Investors
round_3016,Group of Angel Investors
round_3017,Hyderabad Angels (at Startup Heroes event)
round_3018,Hyderabad Angels (at Startup Heroes event)
round_3019,Hyderabad Angels (at Startup Heroes event)
round_3020,Hyderabad Angels (at Startup Heroes event)
round_3021,Hyderabad Angels (at Startup Heroes event)
round_3022,Eduardo Saverin & Velos Capital
round_3023,Premji Invest & Mayfield Fund
round_3024,Group of Angel Investors
round_3025,Mayfield India
round_3025,Kalaari Capital
round_3025,Helion Ventures
round_3027,Rohit Jain
round_3027,Amit Rambhia & Others
round_3028,Michael & Susan Dell Foundation
round_3029,Group of Angel Investors
round_3030,August Capital Partners
round_3030,Michael Blakey
round_3031,ANALEC
round_3032,Goldman Sachs
round_3032,Zodius Capital
round_3033,Tiger Global
round_3034,Inventus Capital Partners
round_3034,IDG Ventures
round_3035,Kaizen Private Equity
round_3036,People Group (Shaadi.com)
round_3037,Hillhouse Capital
round_3037,Tybourne Capital
round_3038,Kalaari Capital
round_3038,Sequoia Capital
round_3039,Asia Pacific Internet Group
round_3040,KARSEMVEN Fund
round_3041,Exfinity Fund
round_3041,GrowX Ventures.
round_3042,MakeMyTrip
round_3043,UK based Group of Angel Investors
