roundId,startupName,investmentType,amountUSD,date,year
round_2313,Cube26,Private Equity,7700000.0,2015-10-08,2015
round_2314,Mobikon,Private Equity,,2015-10-08,2015
round_2315,Grabhouse,Private Equity,10000000.0,2015-10-08,2015
round_2316,Quifers,Seed,310000.0,2015-10-08,2015
round_2317,Stockroom.io,Seed,70000.0,2015-10-09,2015
round_2318,Curofy,Private Equity,,2015-10-09,2015
round_2319,Cloud Lending,Private Equity,8000000.0,2015-10-09,2015
round_2320,Inayo,Seed,300000.0,2015-10-09,2015
round_2321,WoNoBo,Private Equity,,2015-10-09,2015
round_2322,Kulzy,Seed,1000000.0,2015-10-09,2015
round_2323,Zeppery,Seed,77000.0,2015-10-09,2015
round_2324,Zify,Seed,190000.0,2015-10-12,2015
round_2325,Faircent,Private Equity,,2015-10-12,2015
round_2326,Bizongo,Seed,,2015-10-12,2015
round_2327,Gridle,Seed,100000.0,2015-10-12,2015
round_2328,Tripoto,Private Equity,,2015-10-12,2015
round_2329,Mubble,Private Equity,,2015-10-12,2015
round_2330,Voodoo,Seed,1000000.0,2015-10-13,2015
round_2331,Lookup,Private Equity,2500000.0,2015-10-13,2015
round_2332,AskMyGift,Seed,50000.0,2015-10-14,2015
round_2333,Gaana.com,Private Equity,,2015-10-14,2015
round_2334,Zappfresh,Seed,77000.0,2015-10-14,2015
round_2335,GymTrekker,Seed,,2015-10-14,2015
round_2336,Bounty App,Seed,,2015-10-15,2015
round_2337,Homers.in,Seed,,2015-10-16,2015
round_2338,mShipper,Seed,,2015-10-16,2015
round_2339,BolRealty,Seed,,2015-10-16,2015
round_2340,S-Cube Futuretech,Private Equity,1000000.0,2015-10-17,2015
round_2341,LetsVenture,Private Equity,,2015-10-19,2015
round_2342,Citrus Payment,Private Equity,25000000.0,2015-10-19,2015
round_2343,Holidify,Seed,100000.0,2015-10-19,2015
round_2344,PrimaSeller,Seed,,2015-10-20,2015
round_2345,Opinio,Private Equity,7000000.0,2015-10-20,2015
round_2346,Attune Technologies,Private Equity,10000000.0,2015-10-20,2015
round_2347,iChef.in,Private Equity,,2015-10-20,2015
round_2348,Jiyo Natural,Seed,,2015-10-21,2015
round_2349,AgentDesks,Seed,2950000.0,2015-10-21,2015
round_2350,White Owl Brewery,Private Equity,1530000.0,2015-10-21,2015
round_2351,MealHopper,Seed,100000.0,2015-10-21,2015
round_2352,Zenify.in,Seed,640000.0,2015-10-21,2015
round_2353,Stockal,Seed,,2015-10-21,2015
round_2354,Medd,Seed,150000.0,2015-10-23,2015
round_2355,Leaping Caravan,Seed,150000.0,2015-10-23,2015
round_2356,Frsh,Private Equity,1000000.0,2015-10-23,2015
round_2357,Qik Stay,Seed,250000.0,2015-10-23,2015
round_2358,Parcelled,Private Equity,5000000.0,2015-10-26,2015
round_2359,AlmaMapper,Seed,400000.0,2015-10-26,2015
round_2360,Flexing It,Seed,500000.0,2015-10-26,2015
round_2361,Netmeds.com,Private Equity,50000000.0,2015-10-26,2015
round_2362,Razorpay,Private Equity,9000000.0,2015-10-26,2015
round_2363,Jombay,Private Equity,,2015-10-27,2015
round_2364,Happitoo,Seed,77000.0,2015-10-27,2015
round_2365,Care24,Seed,350000.0,2015-10-27,2015
round_2366,Roadrunnr,Private Equity,10000000.0,2015-10-27,2015
round_2367,Simpli5d,Private Equity,,2015-10-27,2015
round_2368,ORIGA Leasing,Seed,1100000.0,2015-10-28,2015
round_2369,Smartivity.in,Seed,200000.0,2015-10-28,2015
round_2370,UrDoorStep,Private Equity,,2015-10-28,2015
round_2371,Tavaga,Seed,,2015-10-29,2015
round_2372,Moglix,Private Equity,,2015-10-29,2015
round_2373,ZopHop,Seed,450000.0,2015-10-29,2015
round_2374,Niki.ai,Seed,,2015-10-30,2015
round_2375,Instavans,Seed,,2015-10-30,2015
round_2376,LiftO,Seed,130000.0,2015-10-30,2015
round_2377,TinyOwl,Private Equity,7500000.0,2015-10-30,2015
round_2378,Toppr.com,Private Equity,2000000.0,2015-10-30,2015
round_2379,Kleeto,Seed,230000.0,2015-10-30,2015
round_2380,BeaconsTalk,Seed,80000.0,2015-10-30,2015
round_2381,Jugnoo,Private Equity,10000000.0,2015-10-31,2015
round_2382,TOFlo,Seed,100000.0,2015-09-01,2015
round_2383,FXMartIndia,Private Equity,,2015-09-01,2015
round_2384,Stylecracker,Private Equity,1000000.0,2015-09-01,2015
round_2385,Luxuryhues,Private Equity,900000.0,2015-09-01,2015
round_2386,HolaChef,Private Equity,,2015-09-02,2015
round_2387,Zivame,Private Equity,40000000.0,2015-09-02,2015
round_2388,Capillary Tech,Private Equity,45000000.0,2015-09-02,2015
round_2389,Jobspire,Seed,260000.0,2015-09-03,2015
round_2390,MeraDoctor,Seed,,2015-09-03,2015
round_2391,Vistaar Finance,Private Equity,40000000.0,2015-09-03,2015
round_2392,HiJinny,Seed,,2015-09-03,2015
round_2393,Clapsnslaps,Seed,150000.0,2015-09-04,2015
round_2394,Blubox,Seed,100000.0,2015-09-04,2015
round_2395,RoomCentral,Seed,2000000.0,2015-09-04,2015
round_2396,YouthKiAwaaz,Seed,600000.0,2015-09-07,2015
round_2397,Prozo,Seed,205000.0,2015-09-07,2015
round_2398,Zomato,Private Equity,60000000.0,2015-09-07,2015
round_2399,Sahayog Dairy,Private Equity,1800000.0,2015-09-07,2015
round_2400,MockBank,Seed,400000.0,2015-09-08,2015
round_2401,ReportBee,Seed,,2015-09-08,2015
round_2402,GuruG Learning,Seed,,2015-09-08,2015
round_2403,OnlineTyari,Private Equity,770000.0,2015-09-10,2015
round_2404,IndustryBuying,Private Equity,9200000.0,2015-09-10,2015
round_2405,The/Nudge Foundation,Seed,315000.0,2015-09-10,2015
round_2406,FitMeIn,Seed,100000.0,2015-09-11,2015
round_2407,Envoged,Seed,,2015-09-11,2015
round_2408,Zapyle,Seed,1000000.0,2015-09-11,2015
round_2409,Renomania,Seed,,2015-09-11,2015
round_2410,CredR,Private Equity,15000000.0,2015-09-12,2015
round_2411,YatraGenie,Private Equity,,2015-09-12,2015
round_2412,CanvasFlip,Seed,1200000.0,2015-09-14,2015
round_2413,Shadowfax,Private Equity,9000000.0,2015-09-14,2015
round_2414,UE Life Sciences,Private Equity,3000000.0,2015-09-14,2015
round_2415,Ola Cabs,Private Equity,225000000.0,2015-09-14,2015
round_2416,Coverfox,Private Equity,2000000.0,2015-09-15,2015
round_2417,MoEngage,Private Equity,4250000.0,2015-09-15,2015
round_2418,Mubble,Seed,,2015-09-15,2015
round_2419,Tea Trails,Seed,1000000.0,2015-09-15,2015
round_2420,Room on Call,Seed,300000.0,2015-09-15,2015
round_2421,FYNE,Seed,,2015-09-15,2015
round_2422,ChaiPoint,Private Equity,10000000.0,2015-09-16,2015
round_2423,WedmeGood.com,Seed,410000.0,2015-09-16,2015
round_2424,XSTOK,Seed,450000.0,2015-09-16,2015
round_2425,UniLog,Private Equity,,2015-09-17,2015
round_2426,Paintcollar,Seed,,2015-09-17,2015
round_2427,YepMe,Private Equity,75000000.0,2015-09-17,2015
round_2428,Bueno,Seed,600000.0,2015-09-17,2015
round_2429,Plabro,Seed,350000.0,2015-09-18,2015
round_2430,CureJoy,Private Equity,1150000.0,2015-09-18,2015
round_2431,Briston Technomach,Seed,150000.0,2015-09-18,2015
round_2432,LabStreet,Seed,150000.0,2015-09-18,2015
round_2433,DailyNinja,Seed,,2015-09-19,2015
round_2434,Portea Medical,Private Equity,37500000.0,2015-09-21,2015
round_2435,Neotrade Analytics,Seed,235000.0,2015-09-21,2015
round_2436,DishCo,Seed,,2015-09-21,2015
round_2437,LafaLafa,Seed,125000.0,2015-09-21,2015
round_2438,ConnectAbank,Seed,,2015-09-21,2015
round_2439,VillFarm,Seed,,2015-09-22,2015
round_2440,Bestdealfinance,Private Equity,3000000.0,2015-09-22,2015
round_2441,GameXS.in,Seed,,2015-09-22,2015
round_2442,The Man Company,Seed,,2015-09-22,2015
round_2443,Virtual Logic,Private Equity,800000.0,2015-09-22,2015
round_2444,Furdo,Seed,400000.0,2015-09-22,2015
round_2445,LogiNext,Private Equity,10000000.0,2015-09-22,2015
round_2446,Korra,Seed,300000.0,2015-09-22,2015
round_2447,Credihealth,Seed,,2015-09-23,2015
round_2448,Amigobulls,Seed,,2015-09-23,2015
round_2449,SilverPush,Private Equity,1200000.0,2015-09-23,2015
round_2450,Juggernaut,Private Equity,2250000.0,2015-09-23,2015
round_2451,InnerChef,Private Equity,1750000.0,2015-09-23,2015
round_2452,Quintype,Private Equity,3300000.0,2015-09-24,2015
round_2453,Capabiliti,Seed,400000.0,2015-09-24,2015
round_2454,Fourth Partner Energy,Private Equity,2000000.0,2015-09-24,2015
round_2455,Licious,Seed,1000000.0,2015-09-24,2015
round_2456,TravelKhana,Seed,,2015-09-25,2015
round_2457,Quickli,Seed,,2015-09-28,2015
round_2458,Ola Cabs,Private Equity,30000000.0,2015-09-28,2015
round_2459,Paytm,Private Equity,680000000.0,2015-09-29,2015
round_2460,Inmobi,Private Equity,100000000.0,2015-09-29,2015
round_2461,Peppertap,Private Equity,36000000.0,2015-09-29,2015
round_2462,Hugefly,Seed,,2015-09-29,2015
round_2463,Brigge,Seed,,2015-09-29,2015
round_2464,Zakoopi,Seed,350000.0,2015-09-29,2015
round_2465,LoanCircle,Seed,,2015-09-29,2015
round_2466,Infoworks,Private Equity,5000000.0,2015-09-30,2015
round_2467,RedDoorz,Seed,1000000.0,2015-09-30,2015
round_2468,FirstTouch,Seed,,2015-09-30,2015
round_2469,Eywa Media,Seed,1000000.0,2015-09-30,2015
round_2470,Snapdeal,Private Equity,500000000.0,2015-08-01,2015
round_2471,Ressy,Seed,400000.0,2015-08-01,2015
round_2472,Cuelearn,Seed,,2015-08-03,2015
round_2473,Connect India,Private Equity,5000000.0,2015-08-03,2015
round_2474,The Home Salon,Seed,,2015-08-03,2015
round_2475,Jusride,Seed,,2015-08-03,2015
round_2476,Oyorooms,Private Equity,100000000.0,2015-08-03,2015
round_2477,Glowship,Seed,,2015-08-03,2015
round_2478,Wizrocket,Private Equity,9600000.0,2015-08-03,2015
round_2479,Pickingo,Private Equity,1300000.0,2015-08-04,2015
round_2480,Grex,Seed,650000.0,2015-08-05,2015
round_2481,LetsTransport,Seed,1300000.0,2015-08-05,2015
round_2482,Zo Rooms,Private Equity,30000000.0,2015-08-05,2015
round_2483,Doormint,Private Equity,3000000.0,2015-08-05,2015
round_2484,NightStay,Seed,500000.0,2015-08-05,2015
round_2485,Zocalo,Seed,,2015-08-05,2015
round_2486,Sunday Realty Solutions,Seed,785000.0,2015-08-05,2015
round_2487,Klozee,Seed,,2015-08-06,2015
round_2488,Appvigil,Seed,500000.0,2015-08-06,2015
round_2489,practo,Private Equity,90000000.0,2015-08-06,2015
round_2490,LoudShout,Seed,,2015-08-06,2015
round_2491,Wetravelsolo,Seed,,2015-08-06,2015
round_2492,Ketto,Seed,700000.0,2015-08-06,2015
round_2493,Ezetap,Private Equity,25000000.0,2015-08-06,2015
round_2494,NDTV ecommerce venture,Private Equity,,2015-08-06,2015
round_2495,Carl\\xe2\\x80\\x99s Jr,Seed,630000.0,2015-08-07,2015
round_2496,EasyRewardz,Private Equity,500000.0,2015-08-07,2015
round_2497,GIBSS,Private Equity,,2015-08-07,2015
round_2498,StoreMore.in,Seed,,2015-08-07,2015
round_2499,iOrderFresh,Seed,,2015-08-07,2015
round_2500,MyTaxiIndia,Private Equity,500000.0,2015-08-10,2015
round_2501,eSadar,Seed,80000.0,2015-08-10,2015
round_2502,Actionable Analytics,Seed,,2015-08-10,2015
round_2503,MyPoolin,Seed,250000.0,2015-08-10,2015
round_2504,NearBuy (previously\\xc2\\xa0 groupon India),Private Equity,16000000.0,2015-08-10,2015
round_2505,Inkmonk,Seed,250000.0,2015-08-10,2015
round_2506,ToneTag,Private Equity,1000000.0,2015-08-10,2015
round_2507,Grey Orange,Private Equity,30000000.0,2015-08-10,2015
round_2508,Livspace,Private Equity,8000000.0,2015-08-11,2015
round_2509,WOW! MOMO,Seed,1600000.0,2015-08-11,2015
round_2510,RainCan,Seed,100000.0,2015-08-11,2015
round_2511,Allygrow Technologies,Private Equity,20000000.0,2015-08-11,2015
round_2512,Infogain,Private Equity,63000000.0,2015-08-11,2015
round_2513,OneAssist,Private Equity,7500000.0,2015-08-12,2015
round_2514,BigBasket,Private Equity,50000000.0,2015-08-12,2015
round_2515,Sheroes,Seed,770000.0,2015-08-12,2015
round_2516,Scripbox,Private Equity,2500000.0,2015-08-12,2015
round_2517,etaout,Seed,500000.0,2015-08-13,2015
round_2518,IFMR Holdings,Private Equity,25000000.0,2015-08-13,2015
round_2519,Massblurb,Seed,,2015-08-13,2015
round_2520,Agrostar,Private Equity,4000000.0,2015-08-13,2015
round_2521,VoxWeb,Seed,100000.0,2015-08-14,2015
round_2522,Trukky,Seed,245000.0,2015-08-14,2015
round_2523,VanityCube,Seed,,2015-08-14,2015
round_2524,Edu4Share,Seed,220000.0,2015-08-17,2015
round_2525,YourStory,Seed,,2015-08-17,2015
round_2526,Sampurnearth,Seed,160000.0,2015-08-17,2015
round_2527,Orobind,Private Equity,,2015-08-17,2015
round_2528,Fixy,Seed,,2015-08-17,2015
round_2529,MSM Box,Seed,,2015-08-17,2015
round_2530,ShadowFax,Seed,310000.0,2015-08-17,2015
round_2531,Gadgets 360,Private Equity,,2015-08-17,2015
round_2532,Roposo,Private Equity,15000000.0,2015-08-18,2015
round_2533,IntelligenceNODE,Private Equity,4200000.0,2015-08-18,2015
round_2534,HyperVerge,Seed,1000000.0,2015-08-18,2015
round_2535,Twyst,Seed,,2015-08-18,2015
round_2536,IDfy,Private Equity,,2015-08-18,2015
round_2537,Zoojoo.be,Private Equity,1000000.0,2015-08-18,2015
round_2538,Fashionove,Seed,,2015-08-19,2015
round_2539,TimeSaverz,Private Equity,2400000.0,2015-08-19,2015
round_2540,Envoged,Seed,,2015-08-19,2015
round_2541,MebelKart,Private Equity,20000000.0,2015-08-19,2015
round_2542,LabsAdvisor,Seed,156000.0,2015-08-20,2015
round_2543,Flatpebble,Seed,600000.0,2015-08-20,2015
round_2544,Bluegape.com,Seed,600000.0,2015-08-20,2015
round_2545,ePoise,Seed,500000.0,2015-08-21,2015
round_2546,Jolly Food Fellow,Seed,300000.0,2015-08-24,2015
round_2547,BookMeIn,Seed,400000.0,2015-08-24,2015
round_2548,iZofy,Seed,,2015-08-24,2015
round_2549,rBus,Seed,,2015-08-24,2015
round_2550,Qyk App,Private Equity,1000000.0,2015-08-25,2015
round_2551,EazyDiner,Private Equity,3000000.0,2015-08-25,2015
round_2552,RevX,Private Equity,4000000.0,2015-08-25,2015
round_2553,ICustomMadeIt,Seed,250000.0,2015-08-25,2015
round_2554,PickMyLaundry,Seed,100000.0,2015-08-26,2015
round_2555,Belita,Seed,400000.0,2015-08-26,2015
round_2556,EzySolare,Seed,,2015-08-26,2015
round_2557,FoodTalkIndia,Seed,500000.0,2015-08-26,2015
round_2558,InstaSafe,Seed,,2015-08-27,2015
round_2559,Eazy Coach,Seed,,2015-08-27,2015
round_2560,Djubo.com,Private Equity,,2015-08-27,2015
round_2561,BetterButter.in,Seed,,2015-08-28,2015
round_2562,Vyomo,Private Equity,2000000.0,2015-08-28,2015
round_2563,RollMafia,Seed,160000.0,2015-08-28,2015
round_2564,iamwire,Seed,,2015-08-29,2015
round_2565,DropKaffe,Seed,300000.0,2015-08-31,2015
round_2566,Reverie,Private Equity,4000000.0,2015-08-31,2015
round_2567,Infinite Analytics,Private Equity,,2015-08-31,2015
round_2568,Parcelled,Seed,,2015-07-01,2015
round_2569,Retigence Technologies,Private Equity,,2015-07-01,2015
round_2570,Cloudcherry Analytics,Seed,1000000.0,2015-07-01,2015
round_2571,HandyHome,Seed,630000.0,,
round_2572,iDreamCareer,Seed,,2015-07-01,2015
round_2573,Ola Cabs,Private Equity,,2015-07-01,2015
round_2574,NxtGen,Private Equity,13500000.0,2015-07-01,2015
round_2575,BankBazaar,Private Equity,60000000.0,2015-07-02,2015
round_2576,Gozoomo,Private Equity,5000000.0,2015-07-02,2015
round_2577,Zenatix,Seed,161000.0,2015-07-02,2015
round_2578,CultureAlley,Private Equity,6500000.0,2015-07-03,2015
round_2579,Goqii,Private Equity,,2015-07-03,2015
round_2580,Gingercrush,Seed,1000000.0,2015-07-03,2015
round_2581,Elanic,Seed,,2015-07-04,2015
round_2582,Stitchwood,Seed,395000.0,2015-07-04,2015
round_2583,Urban Tailor,Seed,,2015-07-05,2015
round_2584,ConfirmtTkt,Seed,,2015-07-06,2015
round_2585,Paper Boat,Private Equity,30000000.0,2015-07-06,2015
round_2586,getNow,Seed,,2015-07-06,2015
round_2587,Wudstay,Private Equity,3000000.0,2015-07-07,2015
round_2588,Liases Foras,Private Equity,5000000.0,2015-07-07,2015
round_2589,Eatlo,Seed,,2015-07-07,2015
round_2590,IndiaLends,Private Equity,,2015-07-07,2015
round_2591,Quinto,Seed,,2015-07-08,2015
round_2592,Saavn,Private Equity,100000000.0,2015-07-08,2015
round_2593,Flytxt,Private Equity,11000000.0,2015-07-08,2015
round_2594,Axtria,Private Equity,30000000.0,2015-07-08,2015
round_2595,33Coupons,Seed,20000.0,2015-07-08,2015
round_2596,Ampere,Seed,,2015-07-08,2015
round_2597,Hopping Chef,Seed,470000.0,2015-07-08,2015
round_2598,Collectabillia,Private Equity,7500000.0,2015-07-08,2015
round_2599,Lendingkart,Private Equity,10000000.0,2015-07-08,2015
round_2600,Lybrate,Private Equity,10200000.0,2015-07-08,2015
round_2601,Zoomcar,Private Equity,11000000.0,2015-07-08,2015
round_2602,\\xc2\\xa0News in shorts,Private Equity,,2015-07-09,2015
round_2603,\\xc2\\xa0Bluestone,Private Equity,,2015-07-09,2015
round_2604,\\xc2\\xa0Shopsity,Seed,,2015-07-09,2015
round_2605,\\xc2\\xa0Notesgen,Seed,,2015-07-09,2015
round_2606,\\xc2\\xa0Infinity Assurance,Seed,,,
round_2607,\\xc2\\xa0Footprints Education,Seed,,2015-07-10,2015
round_2608,\\xc2\\xa0Loylty Rewards,Private Equity,,2015-07-10,2015
round_2609,\\xc2\\xa0Ameyo,Private Equity,,2015-07-13,2015
round_2610,\\xc2\\xa0Mamagoto,Private Equity,,2015-07-13,2015
round_2611,\\xc2\\xa0Satvacart,Seed,,2015-07-13,2015
round_2612,MySmartPrice,Private Equity,10000000.0,2015-07-14,2015
round_2613,Zenify,Seed,,2015-07-14,2015
round_2614,Boxmyspace,Seed,300000.0,2015-07-14,2015
round_2615,HackerRank,Private Equity,7500000.0,2015-07-14,2015
round_2616,WickedRide,Seed,790000.0,2015-07-14,2015
round_2617,WoWexpress,Seed,500000.0,2015-07-14,2015
round_2618,Oyo Rooms,Private Equity,100000000.0,2015-07-15,2015
round_2619,Mobikon,Private Equity,2300000.0,2015-07-15,2015
round_2620,InstaLively.com,Seed,,2015-07-15,2015
round_2621,Roadrunnr,Private Equity,11000000.0,2015-07-15,2015
round_2622,Ketto,Seed,700000.0,2015-07-16,2015
round_2623,QuikWallet,Private Equity,1600000.0,2015-07-17,2015
round_2624,Omnikart,Seed,100000.0,2015-07-17,2015
round_2625,Zo Rooms,Private Equity,15000000.0,2015-07-20,2015
round_2626,Innoviti,Private Equity,4850000.0,2015-07-20,2015
round_2627,ZenRadius,Seed,,2015-07-21,2015
round_2628,Joy by nature,Private Equity,1000000.0,2015-07-21,2015
round_2629,Iqlect,Private Equity,2000000.0,2015-07-22,2015
round_2630,deGustibus,Private Equity,30000000.0,2015-07-22,2015
round_2631,Nestaway,Private Equity,12750000.0,2015-07-23,2015
round_2632,Mswipe,Private Equity,25000000.0,2015-07-23,2015
round_2633,Myonsto,Seed,320000.0,2015-07-23,2015
round_2634,iCrushiFlush,Seed,,2015-07-23,2015
round_2635,MedGenome,Private Equity,20000000.0,2015-07-23,2015
round_2636,HolidayIQ,Private Equity,15000000.0,2015-07-23,2015
round_2637,Fitternity,Private Equity,1000000.0,2015-07-23,2015
round_2638,Quikr,Private Equity,60000000.0,2015-07-23,2015
round_2639,JetSetGo,Seed,,2015-07-23,2015
round_2640,BroEx,Private Equity,1000000.0,2015-07-24,2015
round_2641,Shopatplaces,Seed,,2015-07-25,2015
round_2642,CredR,Private Equity,15000000.0,2015-07-25,2015
round_2643,ManageMySpa,Private Equity,6000000.0,2015-07-27,2015
round_2644,Townrush,Seed,,2015-07-27,2015
round_2645,Locus,Seed,,2015-07-27,2015
round_2646,Bevy,Seed,,2015-07-27,2015
round_2647,Pepperfry,Private Equity,100000000.0,2015-07-28,2015
round_2648,Flipkart.com,Private Equity,700000000.0,2015-07-28,2015
round_2649,Opinio,Seed,1300000.0,2015-07-28,2015
round_2650,Zoctr,Seed,1000000.0,2015-07-28,2015
round_2651,Zimmber,Private Equity,2000000.0,2015-07-29,2015
round_2652,trueHb,Seed,2400000.0,2015-07-29,2015
round_2653,Zovi.com / Little App,Private Equity,50000000.0,2015-07-29,2015
round_2654,Swajal,Private Equity,1200000.0,2015-07-29,2015
round_2655,Pipa Bella,Private Equity,600000.0,2015-07-30,2015
round_2656,Pragmatix,Private Equity,2400000.0,2015-07-30,2015
round_2657,Droom.in,Private Equity,16000000.0,2015-07-30,2015
round_2658,MadRat Games,Seed,168000.0,2015-07-30,2015
round_2659,Noodle Play,Seed,168000.0,2015-07-30,2015
round_2660,Wassup,Private Equity,,2015-07-30,2015
round_2661,Cartisan,Seed,,2015-07-30,2015
round_2662,LazyLad,Private Equity,500000.0,2015-07-31,2015
round_2663,TripFactory,Private Equity,,2015-07-31,2015
round_2664,Prothom,Private Equity,2000000.0,2015-07-31,2015
round_2665,Bona Vita,Private Equity,5000000.0,2015-07-31,2015
round_2666,Vyomo,Seed,,2015-06-01,2015
round_2667,Veeba Foods,Private Equity,6000000.0,2015-06-01,2015
round_2668,Truebil,Seed,500000.0,2015-06-01,2015
round_2669,Meritnation,Private Equity,4000000.0,2015-06-01,2015
round_2670,Eattreatonline,Seed,350000.0,2015-06-01,2015
round_2671,CredR,Seed,,2015-06-01,2015
round_2672,Glamrs,Private Equity,1000000.0,2015-06-01,2015
round_2673,Proviera,Private Equity,550000.0,2015-06-01,2015
round_2674,Arth DesignBuild,Seed,500000.0,2015-06-01,2015
round_2675,Saama,Private Equity,35000000.0,2015-06-02,2015
round_2676,AllIzHealth,Seed,350000.0,2015-06-02,2015
round_2677,Karma Healthcare,Private Equity,,2015-06-02,2015
round_2678,Entropy Innovations,Seed,,2015-06-03,2015
round_2679,Propstack,Private Equity,3000000.0,2015-06-03,2015
round_2680,MyTaxiIndia,Seed,100000.0,2015-06-03,2015
round_2681,Arkin Net,Private Equity,15000000.0,2015-06-03,2015
round_2682,Little Black Book Delhi,Seed,150000.0,2015-06-03,2015
round_2683,MyPoolin,Seed,,2015-06-03,2015
round_2684,iCustomadeit,Seed,250000.0,2015-06-03,2015
round_2685,KAARYAH,Seed,,2015-06-03,2015
round_2686,Ecom Express,Private Equity,137000000.0,2015-06-04,2015
round_2687,Vidooly,Private Equity,1000000.0,2015-06-04,2015
round_2688,Zopper,Private Equity,20000000.0,2015-06-04,2015
round_2689,Flipkart,Private Equity,50000000.0,2015-06-04,2015
round_2690,kWatt Solutions,Seed,500000.0,2015-06-05,2015
round_2691,Medwell Ventures,Private Equity,10000000.0,2015-06-05,2015
round_2692,Jugnoo,Private Equity,5000000.0,2015-06-05,2015
round_2693,PosterGully,Seed,,2015-06-08,2015
round_2694,Applied Solar Technologies,Private Equity,40000000.0,2015-06-08,2015
round_2695,Clovia,Private Equity,5000000.0,2015-06-09,2015
round_2696,Swiggy,Private Equity,16500000.0,2015-06-09,2015
round_2697,PayMango,Seed,234000.0,2015-06-09,2015
round_2698,Printland,Private Equity,,2015-06-09,2015
round_2699,Teritree,Seed,140000.0,2015-06-09,2015
round_2700,Guiddoo,Seed,,2015-06-10,2015
round_2701,Voonik,Private Equity,5000000.0,2015-06-10,2015
round_2702,AdStringO,Seed,350000.0,2015-06-11,2015
round_2703,Faircent.com,Seed,250000.0,2015-06-11,2015
round_2704,La Renon,Private Equity,16000000.0,2015-06-12,2015
round_2705,Homelane,Private Equity,50000000.0,2015-06-15,2015
round_2706,iSTAR,Private Equity,,2015-06-15,2015
round_2707,Shippr,Seed,500000.0,2015-06-15,2015
round_2708,FoodAbhi,Seed,,2015-06-16,2015
round_2709,Karma Recycling,Private Equity,,2015-06-16,2015
round_2710,CouponRaja,Seed,500000.0,2015-06-16,2015
round_2711,Babychakra,Seed,,2015-06-17,2015
round_2712,Jiffstore,Seed,,2015-06-17,2015
round_2713,MyDentist,Private Equity,8200000.0,2015-06-17,2015
round_2714,Moovo,Seed,,2015-06-18,2015
round_2715,Fracktal Works,Private Equity,3000000.0,2015-06-18,2015
round_2716,Hansa Customer Equity,Private Equity,5000000.0,2015-06-18,2015
round_2717,HealthifyMe,Private Equity,,2015-06-18,2015
round_2718,CAKART.in,Seed,,2015-06-18,2015
round_2719,Housejoy,Private Equity,4000000.0,2015-06-19,2015
round_2720,FundsIndia.com,Private Equity,11000000.0,2015-06-19,2015
round_2721,Cupick,Seed,120000.0,2015-06-20,2015
round_2722,Tracxn,Private Equity,10000000.0,2015-06-20,2015
round_2723,Holachef,Private Equity,3100000.0,2015-06-21,2015
round_2724,elong,Private Equity,5000000.0,2015-06-22,2015
round_2725,Ixigo,Private Equity,,2015-06-22,2015
round_2726,SkillAngels,Seed,,2015-06-22,2015
round_2727,Vidgyor,Seed,500000.0,2015-06-22,2015
round_2728,Banihal,Seed,,2015-06-22,2015
round_2729,Goodservice,Private Equity,1600000.0,2015-06-23,2015
round_2730,Treebo,Private Equity,6000000.0,2015-06-23,2015
round_2731,EduKart,Private Equity,1000000.0,2015-06-23,2015
round_2732,Healthians.com,Seed,,2015-06-23,2015
round_2733,LabInApp,Seed,,2015-06-24,2015
round_2734,Syona Cosmetics,Seed,,2015-06-24,2015
round_2735,Sigrid Education,Seed,,2015-06-24,2015
round_2736,Indix,Private Equity,15000000.0,2015-06-24,2015
round_2737,The Porter,Private Equity,5500000.0,2015-06-24,2015
round_2738,Retention.ai,Seed,500000.0,2015-06-24,2015
round_2739,Fusion Microfinance,Private Equity,8600000.0,2015-06-25,2015
round_2740,Zinka,Private Equity,6000000.0,2015-06-25,2015
round_2741,CreditMantri,Private Equity,2500000.0,2015-06-26,2015
round_2742,GetMyPeon,Seed,250000.0,2015-06-26,2015
round_2743,UrbanClap,Private Equity,10000000.0,2015-06-29,2015
round_2744,StayGlad,Seed,,2015-06-29,2015
round_2745,AdWyze,Seed,1000000.0,2015-06-29,2015
round_2746,Zimmber,Seed,400000.0,2015-06-29,2015
round_2747,Buttercups,Seed,,2015-06-30,2015
round_2748,RailYatri,Private Equity,,2015-06-30,2015
round_2749,aagaar.com,Seed,,2015-06-30,2015
round_2750,Flatchat,Private Equity,2500000.0,2015-06-30,2015
round_2751,MyCFO,Private Equity,1500000.0,2015-06-30,2015
round_2752,Foodpanda,Private Equity,100000000.0,2015-05-01,2015
round_2753,Termsheet,Seed,100000.0,2015-05-01,2015
round_2754,Applicate,Seed,550000.0,2015-05-04,2015
round_2755,World Art Community,Seed,200000.0,2015-05-04,2015
round_2756,SpoonJoy,Seed,1000000.0,2015-05-04,2015
round_2757,Seed Schools,Seed,650000.0,2015-05-05,2015
round_2758,Ignis Careers,Seed,250000.0,2015-05-05,2015
round_2759,Square Yards,Private Equity,6000000.0,2015-05-05,2015
round_2760,Fintellix,Private Equity,15000000.0,2015-05-05,2015
round_2761,Customer360,Seed,,2015-05-05,2015
round_2762,Delhivery,Private Equity,85000000.0,2015-05-06,2015
round_2763,Swiggy,Private Equity,15000000.0,2015-05-06,2015
round_2764,Uniphore,Private Equity,,2015-05-07,2015
